Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      2629;1981-2010;        51;       2.7;       2.9;         6;       9.4;      13.4;        16;      18.2;      17.6;      14.3;      10.5;       6.3;       3.3;      10.1;
      2638;1981-2010;        51;      -1.2;       -.9;       2.1;       5.7;      10.2;      13.4;      15.8;      15.5;      11.7;       7.8;       2.5;       -.3;       6.8;
      2641;1981-2010;        42;        .5;       1.1;       4.8;       8.9;      13.9;      16.8;      19.1;      18.6;      14.3;       9.6;       4.8;       1.4;       9.5;
      2654;1981-2010;        46;       1.4;       2.2;         6;       9.7;      14.2;      17.3;      19.4;      18.8;      14.6;      10.1;       5.3;       2.3;      10.1;
      2657;1981-2010;        51;       2.8;       3.1;       6.7;      10.1;      14.7;      17.7;      19.7;      19.2;      15.1;      10.9;       6.2;       3.6;      10.8;
      2665;1981-2010;        46;       3.3;       3.8;       7.1;      10.6;      14.9;      17.5;      19.7;      19.1;      15.4;      11.4;         7;         4;      11.2;
      2667;1981-2010;        51;       2.6;         3;       6.4;       9.8;        14;      16.6;      18.8;      18.2;      14.5;      10.7;       6.3;       3.4;      10.4;
      2680;1981-2010;        51;       -.4;        .3;       4.2;       8.3;        13;      15.8;        18;      17.5;      13.3;       8.6;       3.8;        .6;       8.6;
      2689;1981-2010;        46;       1.4;       1.7;       4.6;       8.4;      12.9;      15.5;      17.8;      17.4;      13.7;       9.5;       5.1;         2;       9.2;
      2691;1981-2010;        46;       -.8;        .2;       4.4;       8.7;      13.8;      16.7;      18.5;      17.9;      13.4;       8.7;       3.4;        .2;       8.8;
      2700;1981-2010;        51;       -.9;        .2;       4.3;       8.8;      13.6;      16.3;      18.4;        18;      13.7;         9;       3.4;        .3;       8.8;
      2701;1981-2010;        46;        .6;       1.2;       4.8;         9;      13.6;      16.4;      18.7;      18.2;        14;       9.6;       4.8;       1.4;       9.4;
      2703;1981-2010;        46;       -.1;        .2;       3.3;       6.9;      11.4;        14;      16.2;      15.8;      12.4;       8.3;       3.8;        .7;       7.7;
      2704;1981-2010;        42;        .8;       1.4;         5;       9.3;      14.1;      16.7;      19.2;      18.6;      14.5;       9.8;       4.9;       1.5;       9.7;
      2708;1981-2010;        42;      -1.3;       -.5;       3.1;         7;      11.7;      14.6;      16.7;        16;      12.3;       8.3;       2.8;       -.4;       7.5;
      2712;1981-2010;        51;        .6;       1.5;       5.5;       9.4;      14.2;      17.4;      19.6;      18.9;      14.8;      10.1;       4.7;       1.7;       9.9;
      2717;1981-2010;        46;       -.3;        .1;       3.6;       7.3;      11.8;      14.4;      16.6;      16.3;      12.5;       8.3;       3.8;        .6;       7.9;
      2750;1981-2010;        51;       -.5;        .2;       3.9;       8.1;      13.1;      15.9;      17.9;      17.2;        13;       8.6;       3.7;        .6;       8.5;
      2761;1981-2010;        46;       -.9;       -.1;       3.8;       7.7;      12.5;      15.6;      17.5;      16.9;      12.8;       8.6;       3.2;        .2;       8.2;
      2770;1981-2010;        46;       1.1;       1.4;       4.1;       7.9;      12.3;      15.1;      17.5;      17.2;      13.5;       9.2;       4.9;       1.8;       8.9;
      2773;1981-2010;        42;      -1.2;       -.3;       3.7;       8.1;      13.2;      16.1;      18.1;      17.3;      13.2;       8.3;       3.2;       -.1;       8.3;
      2775;1981-2010;        46;        .8;       1.5;       5.4;       9.5;      14.1;        17;      19.1;      18.6;      14.3;       9.8;       4.8;       1.7;       9.7;
      2780;1981-2010;        46;       -.7;        .1;       3.9;       8.2;      13.2;      15.9;        18;      17.3;      13.2;       8.5;       3.7;        .3;       8.5;
      2783;1981-2010;        46;        -1;         0;       4.2;       8.6;      13.8;      16.6;      18.5;      17.9;      13.5;       8.9;       3.5;        .2;       8.7;
      2790;1981-2010;        46;        .8;       1.4;         5;       8.6;        13;      15.9;      18.1;      17.5;      13.5;       9.4;       4.6;       1.7;       9.1;
      2794;1981-2010;        42;        .4;       1.1;       4.3;       8.7;      13.6;      16.3;      18.7;      18.1;        14;       9.3;       4.5;       1.2;       9.2;
      2796;1981-2010;        42;        .6;         1;       3.6;       7.6;      12.2;      15.1;      17.6;      17.3;      13.6;       9.2;       4.6;       1.4;       8.7;
      2812;1981-2010;        51;       1.5;       2.8;       6.5;      10.2;      14.7;      17.8;      19.8;      19.2;      15.1;      10.9;       5.5;       2.7;      10.6;
      2814;1981-2010;        51;      -1.5;       -.8;       2.6;       6.6;      11.2;      14.3;      16.4;      16.1;        12;       7.8;       2.5;       -.5;       7.3;
      2821;1981-2010;        46;        .7;       1.2;       4.4;       8.4;      12.9;      15.5;      17.7;      17.3;      13.4;       9.2;       4.9;       1.5;       8.9;
      2829;1981-2010;        42;       -.9;       -.2;       3.7;       7.8;      12.7;      15.7;      17.8;      17.2;      13.1;       8.6;       3.2;        .1;       8.2;
      2830;1981-2010;        46;       -.9;       -.2;       3.8;       7.8;      12.7;      15.7;      17.7;      17.2;      13.1;       8.7;       3.2;        .1;       8.2;
      2831;1981-2010;        42;       -.9;        .2;       4.4;       8.9;      14.1;        17;      18.8;      18.2;      13.8;       9.1;       3.6;        .4;         9;
      2843;1981-2010;        42;       1.6;       2.4;       6.3;      10.3;      14.7;      17.7;      19.8;      19.3;      15.1;      10.4;       5.6;       2.5;      10.5;
      2856;1981-2010;        42;        .2;         1;       4.5;       8.9;        14;      16.7;      19.1;      18.5;      14.2;       9.4;       4.4;         1;       9.3;
      2857;1981-2010;        46;        .5;         1;       4.7;       8.8;      13.5;      16.2;      18.5;        18;      13.8;       9.3;       4.7;       1.3;       9.2;
      2861;1981-2010;        46;       2.4;       2.5;       4.8;       8.2;      12.1;      14.8;      17.4;      17.3;      14.4;      10.5;       6.3;       3.1;       9.5;
      2872;1981-2010;        46;       2.2;       2.4;       5.2;       8.8;        13;      15.5;      17.7;      17.3;      13.9;        10;       5.9;       2.8;       9.6;
      2878;1981-2010;        51;       1.1;       1.5;       5.1;       9.2;      14.2;      16.9;      19.4;        19;      14.7;        10;       4.8;       1.8;       9.8;
      2879;1981-2010;        46;        .7;       1.4;       5.3;       9.3;      13.9;        17;        19;      18.4;      14.1;       9.6;       4.7;       1.8;       9.6;
      2886;1981-2010;        42;       -.7;        .1;       4.1;         8;      12.8;      15.9;      17.9;      17.3;      13.2;       8.7;       3.3;        .4;       8.4;
      2905;1981-2010;        42;       -.8;       -.1;         4;       8.1;        13;        16;        18;      17.5;      13.3;       8.8;       3.4;        .2;       8.5;
      2906;1981-2010;        46;       1.4;       1.3;       3.5;       7.2;      11.4;      14.3;      16.8;      16.5;      13.3;       9.4;       5.2;       2.2;       8.5;
      2907;1981-2010;        42;         1;       1.1;       3.3;       6.4;      11.1;      14.1;      16.1;        16;      12.7;         9;       4.9;       2.4;       8.2;
      2912;1981-2010;        46;       1.4;       1.4;       3.7;       7.2;      11.5;      14.5;      16.9;      16.8;      13.5;       9.5;       5.2;       2.2;       8.7;
      2915;1981-2010;        46;      -2.4;      -1.8;       1.6;       5.9;      10.7;      13.6;      15.6;      15.2;      11.3;         7;       1.8;      -1.4;       6.4;
      2920;1981-2010;        46;      -1.6;       -.6;       4.1;       8.6;      13.7;      16.4;      18.3;      17.9;      13.5;       8.6;       3.3;       -.2;       8.5;
      2923;1981-2010;        46;      -1.1;       -.4;       3.4;       7.3;      12.2;      15.3;      17.4;      16.8;      12.8;       8.6;       2.9;       -.1;       7.9;
      2925;1981-2010;        51;       -.3;        .1;       3.6;       7.7;      12.2;      14.8;      17.1;        17;      13.1;       8.7;       3.9;        .5;       8.2;
      2928;1981-2010;        51;        .8;       1.4;         5;       9.4;      14.1;      16.9;      19.3;      18.8;      14.6;        10;       4.9;       1.5;       9.8;
      2931;1981-2010;        46;        .7;       1.4;         5;       9.2;        14;      16.8;      19.2;      18.8;      14.5;       9.9;       4.9;       1.5;       9.7;
      2932;1981-2010;        51;        .5;         1;       4.6;       8.9;      13.9;      16.6;      19.1;      18.7;      14.5;       9.8;       4.7;       1.2;       9.5;
      2947;1981-2010;        51;        .9;       1.1;       4.3;       7.7;      12.5;      15.3;      17.2;      16.5;      12.7;         9;       4.7;       1.6;       8.7;
      2949;1981-2010;        46;       -.5;        .1;       3.3;         7;      11.7;      14.5;      16.7;      16.4;      12.6;       8.5;       3.3;        .4;       7.8;
      2950;1981-2010;        51;       1.3;       1.5;       3.8;       7.4;      12.1;      15.1;      17.6;      17.3;      13.9;       9.7;       5.1;       2.4;       8.9;
      2951;1981-2010;        42;        .9;       1.3;       4.4;       8.8;      13.6;      16.2;      18.6;        18;        14;       9.4;       4.8;       1.6;       9.3;
      2953;1981-2010;        51;      -1.1;       -.6;       2.2;       5.6;      10.3;      13.5;      15.6;        15;      11.3;       7.4;       2.5;         0;       6.9;
      2963;1981-2010;        46;        .9;       1.5;       5.1;       9.4;      14.2;      16.8;      19.3;      18.8;      14.6;        10;         5;       1.6;       9.8;
      2968;1981-2010;        51;       3.4;       3.9;       7.3;      10.8;      14.9;      17.7;      19.9;      19.3;      15.6;      11.5;       7.1;       4.2;      11.3;
      2985;1981-2010;        42;       -.7;         0;       3.6;       8.1;      13.1;      15.7;      17.9;      17.5;      13.4;       8.7;       3.7;        .1;       8.4;
      2996;1981-2010;        46;        .1;        .6;       3.9;       7.5;        12;      15.1;      17.3;      16.7;      12.8;       8.8;       3.9;       1.1;       8.3;
      3001;1981-2010;        46;       1.3;       2.1;       5.9;       9.6;      14.1;      17.1;      19.1;      18.4;      14.4;      10.1;         5;       2.4;        10;
      3004;1981-2010;        46;       1.4;       1.9;       5.8;       9.4;      13.9;      16.7;      18.8;      18.2;      14.2;       9.9;       5.3;       2.2;       9.8;
      3007;1981-2010;        46;         2;       2.9;       6.8;      10.6;      15.2;      18.2;      20.3;      19.7;      15.5;      10.7;       5.8;       2.9;      10.9;
      3015;1981-2010;        51;       -.2;        .8;       4.3;       9.1;      14.2;      16.7;      19.1;      18.5;      14.3;       9.5;       4.2;        .7;       9.3;
      3016;1981-2010;        46;      -1.3;       -.6;       3.1;       6.9;      11.8;      14.8;        17;      16.4;      12.5;       8.4;       2.8;       -.2;       7.6;
      3017;1981-2010;        42;        .9;       1.8;       5.6;       9.5;      13.9;      16.8;      18.9;      18.5;      14.6;      10.1;       4.9;       1.8;       9.8;
      3018;1981-2010;        51;        .2;        .8;       4.6;       7.9;      12.4;      15.2;      17.3;      17.3;      13.3;       9.1;         4;       1.3;       8.6;
      3023;1981-2010;        51;       2.5;       2.8;       5.8;       9.4;      13.6;      16.1;      18.4;      17.8;      14.4;      10.4;       6.1;       3.1;      10.1;
      3028;1981-2010;        51;       1.6;       1.9;         5;       8.7;      13.2;      15.7;      18.1;      17.8;        14;        10;       5.7;       2.4;       9.6;
      3031;1981-2010;        51;       2.3;       2.5;       5.8;       9.1;      13.4;      16.1;      18.4;      18.1;      14.3;      10.5;       6.2;         3;        10;
      3034;1981-2010;        42;      -1.4;       -.8;       2.7;       6.9;      11.8;      14.7;      16.7;      16.2;      12.1;       7.8;       2.9;       -.4;       7.4;
      3042;1981-2010;        42;        .5;         1;       4.6;       8.4;        13;      15.8;      17.8;      17.2;      13.2;         9;       4.4;       1.3;       8.9;
